title,category,description,url,"title,category,description,url"
137. Dravy Sangrah padyanuvad.pdf,Other,,https://t.me/jainegranth/53209,"137. Dravy Sangrah padyanuvad.pdf,Other,https://t.me/jainegranth/53209"
138. Niyamsar kalas Padyanuvad.pdf,Niyamsaar,,https://t.me/jainegranth/53168,"138. Niyamsar kalas Padyanuvad.pdf,Niyamsaar,https://t.me/jainegranth/53168"
138. Niyamsar padaynuvad.pdf,Niyamsaar,,https://t.me/jainegranth/53164,"138. Niyamsar padaynuvad.pdf,Niyamsaar,https://t.me/jainegranth/53164"
139.Samaysaar Padhanuwad.pdf,Samaysaar,,https://t.me/jainegranth/58834,"139.Samaysaar Padhanuwad.pdf,Samaysaar,https://t.me/jainegranth/58834"
14 GunSthan Que Ans WEBPUB.pdf,Other,,https://t.me/jainegranth/55507,"14 GunSthan Que Ans WEBPUB.pdf,Other,https://t.me/jainegranth/55507"
14 gyanpushp.pdf,Other,,https://t.me/jainegranth/52215,"14 gyanpushp.pdf,Other,https://t.me/jainegranth/52215"
14 Jain_Dharm_Ki_Khahaaniya_Part-14_H.pdf,Other,,https://t.me/jainegranth/13245,"14 Jain_Dharm_Ki_Khahaaniya_Part-14_H.pdf,Other,https://t.me/jainegranth/13245"
14._दर्शन_मार्गणा.pdf,Other,,https://t.me/jainegranth/10288,"14._दर्शन_मार्गणा.pdf,Other,https://t.me/jainegranth/10288"
14.jpg,Other,,https://t.me/jainegranth/57045,"14.jpg,Other,https://t.me/jainegranth/57045"
14_Ayoog Kewali.pdf,Other,,https://t.me/jainegranth/10295,"14_Ayoog Kewali.pdf,Other,https://t.me/jainegranth/10295"
140.samaysarkalashPadyanuvad.pdf,Other,,https://t.me/jainegranth/53276,"140.samaysarkalashPadyanuvad.pdf,Other,https://t.me/jainegranth/53276"
141.PravachanSarPadyanuvad.pdf,Pravachansaar,,https://t.me/jainegranth/53302,"141.PravachanSarPadyanuvad.pdf,Pravachansaar,https://t.me/jainegranth/53302"
142.Yogsaar Padhanuwad.pdf,Other,,https://t.me/jainegranth/53240,"142.Yogsaar Padhanuwad.pdf,Other,https://t.me/jainegranth/53240"
143 Bindu Mein Sindhu.pdf,Other,,https://t.me/jainegranth/53202,"143 Bindu Mein Sindhu.pdf,Other,https://t.me/jainegranth/53202"
143..Ashtapahud-Padhnuwad.pdf,Ashtapahud ,,https://t.me/jainegranth/53223,"143..Ashtapahud-Padhnuwad.pdf,Ashtapahud ,https://t.me/jainegranth/53223"
144. Jinendra Vandana - Barah Bhavana.pdf,Other,,https://t.me/jainegranth/53188,"144. Jinendra Vandana - Barah Bhavana.pdf,Other,https://t.me/jainegranth/53188"
147.KundKundShatak.pdf,Other,,https://t.me/jainegranth/55100,"147.KundKundShatak.pdf,Other,https://t.me/jainegranth/55100"
148.Suddatmsatak.pdf,Other,,https://t.me/jainegranth/53263,"148.Suddatmsatak.pdf,Other,https://t.me/jainegranth/53263"
149. Kund-Kund Satak Padynuvad.pdf,Other,,https://t.me/jainegranth/55105,"149. Kund-Kund Satak Padynuvad.pdf,Other,https://t.me/jainegranth/55105"
15 August Poem.pdf,Other,,https://t.me/jainegranth/50944,"15 August Poem.pdf,Other,https://t.me/jainegranth/50944"
15 granth pariksha (1).pdf,Other,,https://t.me/jainegranth/48817,"15 granth pariksha (1).pdf,Other,https://t.me/jainegranth/48817"
15 granth pariksha.pdf,Other,,https://t.me/jainegranth/7670,"15 granth pariksha.pdf,Other,https://t.me/jainegranth/7670"
15 Jain_Dharm_Ki_Khahaaniya_Part-15_H.pdf,Other,,https://t.me/jainegranth/13246,"15 Jain_Dharm_Ki_Khahaaniya_Part-15_H.pdf,Other,https://t.me/jainegranth/13246"
15._लेश्या_मार्गणा_Part_1.pdf,Other,,https://t.me/jainegranth/56466,"15._लेश्या_मार्गणा_Part_1.pdf,Other,https://t.me/jainegranth/56466"
15._लेश्या_मार्गणा_Part_2.pdf,Other,,https://t.me/jainegranth/56467,"15._लेश्या_मार्गणा_Part_2.pdf,Other,https://t.me/jainegranth/56467"
15.jpg,Other,,https://t.me/jainegranth/57046,"15.jpg,Other,https://t.me/jainegranth/57046"
150. Sudatam Satak Padyanuvad.pdf,Other,,https://t.me/jainegranth/53264,"150. Sudatam Satak Padyanuvad.pdf,Other,https://t.me/jainegranth/53264"
151.Archana - Poojan.pdf,Poojan,,https://t.me/jainegranth/53224,"151.Archana - Poojan.pdf,Poojan,https://t.me/jainegranth/53224"
152. gyanand swabhavi.pdf,Other,,https://t.me/jainegranth/53177,"152. gyanand swabhavi.pdf,Other,https://t.me/jainegranth/53177"
153. mahaveer vandna.pdf,Other,,https://t.me/jainegranth/53181,"153. mahaveer vandna.pdf,Other,https://t.me/jainegranth/53181"
154. Riti-Niti.pdf,Other,,https://t.me/jainegranth/53295,"154. Riti-Niti.pdf,Other,https://t.me/jainegranth/53295"
155..Balbodh Pathmala - Part 2.pdf,Balbodha,,https://t.me/jainegranth/53221,"155..Balbodh Pathmala - Part 2.pdf,Balbodha,https://t.me/jainegranth/53221"
156.Balbodh Pathmala - Part 3.pdf,Balbodha,,https://t.me/jainegranth/53219,"156.Balbodh Pathmala - Part 3.pdf,Balbodha,https://t.me/jainegranth/53219"
157VitragvigyanPatmala-1.pdf,Other,,https://t.me/jainegranth/53243,"157VitragvigyanPatmala-1.pdf,Other,https://t.me/jainegranth/53243"
158VitragvigyanPatmala-2.pdf,Other,,https://t.me/jainegranth/53241,"158VitragvigyanPatmala-2.pdf,Other,https://t.me/jainegranth/53241"
159.VitragvigyanPatmala-3.pdf,Other,,https://t.me/jainegranth/53242,"159.VitragvigyanPatmala-3.pdf,Other,https://t.me/jainegranth/53242"
16 Jain_Dharm_Ki_Khahaaniya_Part-16_H.pdf,Other,,https://t.me/jainegranth/13251,"16 Jain_Dharm_Ki_Khahaaniya_Part-16_H.pdf,Other,https://t.me/jainegranth/13251"
16 karan pooja.pdf,Other,,https://t.me/jainegranth/25235,"16 karan pooja.pdf,Other,https://t.me/jainegranth/25235"
16._भव्य_मार्गणा.pdf,Other,,https://t.me/jainegranth/10278,"16._भव्य_मार्गणा.pdf,Other,https://t.me/jainegranth/10278"
16.jpg,Other,,https://t.me/jainegranth/57047,"16.jpg,Other,https://t.me/jainegranth/57047"
16_hin_pdf.pdf,Other,,https://t.me/jainegranth/1497,"16_hin_pdf.pdf,Other,https://t.me/jainegranth/1497"
160 पहेलिया(1).pdf,Other,,https://t.me/jainegranth/25149,"160 पहेलिया(1).pdf,Other,https://t.me/jainegranth/25149"
160 पहेलिया.pdf,Other,,https://t.me/jainegranth/57931,"160 पहेलिया.pdf,Other,https://t.me/jainegranth/57931"
160.TatvagayanPatmalaPart-1.pdf,Other,,https://t.me/jainegranth/53259,"160.TatvagayanPatmalaPart-1.pdf,Other,https://t.me/jainegranth/53259"
1604159803352.pdf,Other,,https://t.me/jainegranth/32557,"1604159803352.pdf,Other,https://t.me/jainegranth/32557"
1604796890751.pdf,Other,,https://t.me/jainegranth/33332,"1604796890751.pdf,Other,https://t.me/jainegranth/33332"
161.TatvagayanPatmalaPart-2.pdf,Other,,https://t.me/jainegranth/53257,"161.TatvagayanPatmalaPart-2.pdf,Other,https://t.me/jainegranth/53257"
163. Sanskar.pdf,Other,,https://t.me/jainegranth/54331,"163. Sanskar.pdf,Other,https://t.me/jainegranth/54331"
164. Sukhi jivan.pdf,Other,,https://t.me/jainegranth/53624,"164. Sukhi jivan.pdf,Other,https://t.me/jainegranth/53624"
165..harivanskatha.pdf,Katha Kahani,,https://t.me/jainegranth/48664,"165..harivanskatha.pdf,Katha Kahani,https://t.me/jainegranth/48664"
166.SalakaPurushPart1.pdf,Other,,https://t.me/jainegranth/48665,"166.SalakaPurushPart1.pdf,Other,https://t.me/jainegranth/48665"
167.SalakaPurushPart2.pdf,Other,,https://t.me/jainegranth/48666,"167.SalakaPurushPart2.pdf,Other,https://t.me/jainegranth/48666"
168.VidaaiKeBela.pdf,Other,,https://t.me/jainegranth/48684,"168.VidaaiKeBela.pdf,Other,https://t.me/jainegranth/48684"
169. Inn Bhavo Ka Fal Kya Hoga.pdf,Other,,https://t.me/jainegranth/58481,"169. Inn Bhavo Ka Fal Kya Hoga.pdf,Other,https://t.me/jainegranth/58481"
17 _69 Nirvaankand.mp3,Other,,https://t.me/jainegranth/33854,"17 _69 Nirvaankand.mp3,Other,https://t.me/jainegranth/33854"
17 Jain_Dharm_Ki_Khahaaniya_Part-17_H.pdf,Other,,https://t.me/jainegranth/13237,"17 Jain_Dharm_Ki_Khahaaniya_Part-17_H.pdf,Other,https://t.me/jainegranth/13237"
17 jindatt charitra.pdf,Other,,https://t.me/jainegranth/10236,"17 jindatt charitra.pdf,Other,https://t.me/jainegranth/10236"
17 JPP 02 sep 2023.pdf,Other,,https://t.me/jainegranth/55223,"17 JPP 02 sep 2023.pdf,Other,https://t.me/jainegranth/55223"
17._सम्यक्त्व_मार्गणा_Part_1.pdf,Other,,https://t.me/jainegranth/18344,"17._सम्यक्त्व_मार्गणा_Part_1.pdf,Other,https://t.me/jainegranth/18344"
17._सम्यक्त्व_मार्गणा_Part_2.pdf,Other,,https://t.me/jainegranth/18345,"17._सम्यक्त्व_मार्गणा_Part_2.pdf,Other,https://t.me/jainegranth/18345"
17.jpg,Other,,https://t.me/jainegranth/57048,"17.jpg,Other,https://t.me/jainegranth/57048"
170 AiseKyaPaapKiye.pdf,Other,,https://t.me/jainegranth/52909,"170 AiseKyaPaapKiye.pdf,Other,https://t.me/jainegranth/52909"
171. Samanya Shravkachar.pdf,Other,,https://t.me/jainegranth/48668,"171. Samanya Shravkachar.pdf,Other,https://t.me/jainegranth/48668"
172. Namokar Mahamantra - Ek Anushilan.pdf,Other,,https://t.me/jainegranth/54181,"172. Namokar Mahamantra - Ek Anushilan.pdf,Other,https://t.me/jainegranth/54181"
173..JinKhojaTinPaiya (1).pdf,Other,,https://t.me/jainegranth/48670,"173..JinKhojaTinPaiya (1).pdf,Other,https://t.me/jainegranth/48670"
173..JinKhojaTinPaiya.pdf,Other,,https://t.me/jainegranth/54702,"173..JinKhojaTinPaiya.pdf,Other,https://t.me/jainegranth/54702"
174.Panchaskiy Anusilan (1).pdf,Other,,https://t.me/jainegranth/48671,"174.Panchaskiy Anusilan (1).pdf,Other,https://t.me/jainegranth/48671"
174.Panchaskiy Anusilan.pdf,Other,,https://t.me/jainegranth/7312,"174.Panchaskiy Anusilan.pdf,Other,https://t.me/jainegranth/7312"
175.yetosochahinahi.pdf,Other,,https://t.me/jainegranth/48672,"175.yetosochahinahi.pdf,Other,https://t.me/jainegranth/48672"
176.ChaltePhirteSidhoSeGuru.pdf,Other,,https://t.me/jainegranth/48673,"176.ChaltePhirteSidhoSeGuru.pdf,Other,https://t.me/jainegranth/48673"
177. Jaan raha hu deh raha hu.pdf,Other,,https://t.me/jainegranth/48674,"177. Jaan raha hu deh raha hu.pdf,Other,https://t.me/jainegranth/48674"
178. Jambu se jambu swami (1).pdf,Other,,https://t.me/jainegranth/48675,"178. Jambu se jambu swami (1).pdf,Other,https://t.me/jainegranth/48675"
178. Jambu se jambu swami.pdf,Other,,https://t.me/jainegranth/11554,"178. Jambu se jambu swami.pdf,Other,https://t.me/jainegranth/11554"
179.YadiChookGayeto.pdf,Other,,https://t.me/jainegranth/48676,"179.YadiChookGayeto.pdf,Other,https://t.me/jainegranth/48676"
18 Jain_Dharm_Ki_Khahaaniya_Part-18_H.pdf,Other,,https://t.me/jainegranth/13249,"18 Jain_Dharm_Ki_Khahaaniya_Part-18_H.pdf,Other,https://t.me/jainegranth/13249"
18 JPP 17 sep 2023 (2).pdf,Other,,https://t.me/jainegranth/55429,"18 JPP 17 sep 2023 (2).pdf,Other,https://t.me/jainegranth/55429"
18._संज्ञी_मार्गणा.pdf,Other,,https://t.me/jainegranth/10283,"18._संज्ञी_मार्गणा.pdf,Other,https://t.me/jainegranth/10283"
18.jpg,Other,,https://t.me/jainegranth/57049,"18.jpg,Other,https://t.me/jainegranth/57049"
18.Samyag Gnaan Chandrika - Part 2 - Uttar Ardh (Hindi).pdf,Other,,https://t.me/jainegranth/56951,"18.Samyag Gnaan Chandrika - Part 2 - Uttar Ardh (Hindi).pdf,Other,https://t.me/jainegranth/56951"
18.संयम_मार्गणा.pdf,Other,,https://t.me/jainegranth/10286,"18.संयम_मार्गणा.pdf,Other,https://t.me/jainegranth/10286"
180. Jin Pujan Rahasya (1).pdf,Other,,https://t.me/jainegranth/48677,"180. Jin Pujan Rahasya (1).pdf,Other,https://t.me/jainegranth/48677"
180. Jin Pujan Rahasya.pdf,Other,,https://t.me/jainegranth/7205,"180. Jin Pujan Rahasya.pdf,Other,https://t.me/jainegranth/7205"
181.ParSeKuchBhiSambadhNahi.pdf,Other,,https://t.me/jainegranth/48678,"181.ParSeKuchBhiSambadhNahi.pdf,Other,https://t.me/jainegranth/48678"
182..Balbodh Pathmala - Part 1 (1).pdf,Balbodha,,https://t.me/jainegranth/48679,"182..Balbodh Pathmala - Part 1 (1).pdf,Balbodha,https://t.me/jainegranth/48679"
183.NeevKaPathar.pdf,Other,,https://t.me/jainegranth/48680,"183.NeevKaPathar.pdf,Other,https://t.me/jainegranth/48680"
184.ShatKarakAnushilan (1).pdf,Other,,https://t.me/jainegranth/48681,"184.ShatKarakAnushilan (1).pdf,Other,https://t.me/jainegranth/48681"
184.ShatKarakAnushilan.pdf,Other,,https://t.me/jainegranth/30487,"184.ShatKarakAnushilan.pdf,Other,https://t.me/jainegranth/30487"
185. Dravyadrushti (1).pdf,Other,,https://t.me/jainegranth/48682,"185. Dravyadrushti (1).pdf,Other,https://t.me/jainegranth/48682"
185. Dravyadrushti.pdf,Other,,https://t.me/jainegranth/31205,"185. Dravyadrushti.pdf,Other,https://t.me/jainegranth/31205"
186. Kshatra Chunamani (1).pdf,Other,,https://t.me/jainegranth/48683,"186. Kshatra Chunamani (1).pdf,Other,https://t.me/jainegranth/48683"
186. Kshatra Chunamani.pdf,Other,,https://t.me/jainegranth/56090,"186. Kshatra Chunamani.pdf,Other,https://t.me/jainegranth/56090"
187.panchastikayPadyanuvad (1).pdf,Other,,https://t.me/jainegranth/48685,"187.panchastikayPadyanuvad (1).pdf,Other,https://t.me/jainegranth/48685"
187.panchastikayPadyanuvad.pdf,Other,,https://t.me/jainegranth/16791,"187.panchastikayPadyanuvad.pdf,Other,https://t.me/jainegranth/16791"
188.SamadhiAurSallekhna (1).pdf,Other,,https://t.me/jainegranth/48686,"188.SamadhiAurSallekhna (1).pdf,Other,https://t.me/jainegranth/48686"
189.Tirthankar stawan.pdf,Other,,https://t.me/jainegranth/48687,"189.Tirthankar stawan.pdf,Other,https://t.me/jainegranth/48687"
19 Jain_Dharm_Ki_Khahaaniya_Part-19_H.pdf,Other,,https://t.me/jainegranth/13250,"19 Jain_Dharm_Ki_Khahaaniya_Part-19_H.pdf,Other,https://t.me/jainegranth/13250"
19 JPP 17 oct 2023.pdf,Other,,https://t.me/jainegranth/55836,"19 JPP 17 oct 2023.pdf,Other,https://t.me/jainegranth/55836"
19._आहार_मार्गणा.pdf,Other,,https://t.me/jainegranth/10292,"19._आहार_मार्गणा.pdf,Other,https://t.me/jainegranth/10292"
190.GunsthanVivechan (1).pdf,Other,,https://t.me/jainegranth/41988,"190.GunsthanVivechan (1).pdf,Other,https://t.me/jainegranth/41988"
190.GunsthanVivechan.pdf,Other,,https://t.me/jainegranth/7252,"190.GunsthanVivechan.pdf,Other,https://t.me/jainegranth/7252"
192 Vichar EK Patra Vikar Ke Nam.pdf,Other,,https://t.me/jainegranth/58027,"192 Vichar EK Patra Vikar Ke Nam.pdf,Other,https://t.me/jainegranth/58027"
193.Nirvikulp Atmanubhuti Ke Purva.pdf,Other,,https://t.me/jainegranth/16401,"193.Nirvikulp Atmanubhuti Ke Purva.pdf,Other,https://t.me/jainegranth/16401"
193811269-NANDISHWAR-VIDHAN.pdf,Vidhan,,https://t.me/jainegranth/9042,"193811269-NANDISHWAR-VIDHAN.pdf,Vidhan,https://t.me/jainegranth/9042"
194. Sukhi hone ka upay -1.pdf,Other,,https://t.me/jainegranth/7911,"194. Sukhi hone ka upay -1.pdf,Other,https://t.me/jainegranth/7911"
195. Sukhi hone ka upay -2.pdf,Other,,https://t.me/jainegranth/7912,"195. Sukhi hone ka upay -2.pdf,Other,https://t.me/jainegranth/7912"
195005428-shatkhandm-Pustak-1.pdf,Shatkhandagam ,,https://t.me/jainegranth/53809,"195005428-shatkhandm-Pustak-1.pdf,Shatkhandagam ,https://t.me/jainegranth/53809"
195146657-shatkhandm-Pustak-2.pdf,Shatkhandagam ,,https://t.me/jainegranth/53810,"195146657-shatkhandm-Pustak-2.pdf,Shatkhandagam ,https://t.me/jainegranth/53810"
195146746-shatkhandm-Pustak-3.pdf,Shatkhandagam ,,https://t.me/jainegranth/53811,"195146746-shatkhandm-Pustak-3.pdf,Shatkhandagam ,https://t.me/jainegranth/53811"
195146885-shatkhandm-Pustak-4.pdf,Shatkhandagam ,,https://t.me/jainegranth/53812,"195146885-shatkhandm-Pustak-4.pdf,Shatkhandagam ,https://t.me/jainegranth/53812"
195147186-shatkhandm-Pustak-5.pdf,Shatkhandagam ,,https://t.me/jainegranth/53813,"195147186-shatkhandm-Pustak-5.pdf,Shatkhandagam ,https://t.me/jainegranth/53813"
195147342-shatkhandm-Pustak-6.pdf,Shatkhandagam ,,https://t.me/jainegranth/53814,"195147342-shatkhandm-Pustak-6.pdf,Shatkhandagam ,https://t.me/jainegranth/53814"
195171556-Sidhchakra-Vidhan.pdf,Vidhan,,https://t.me/jainegranth/56502,"195171556-Sidhchakra-Vidhan.pdf,Vidhan,https://t.me/jainegranth/56502"
196. Sukhi hone ka upay -3.pdf,Other,,https://t.me/jainegranth/7913,"196. Sukhi hone ka upay -3.pdf,Other,https://t.me/jainegranth/7913"
197. sukhi hone ka upay -4.pdf,Other,,https://t.me/jainegranth/7914,"197. sukhi hone ka upay -4.pdf,Other,https://t.me/jainegranth/7914"
199. Sukhi Hone ka Upay-6.pdf,Other,,https://t.me/jainegranth/7915,"199. Sukhi Hone ka Upay-6.pdf,Other,https://t.me/jainegranth/7915"
1-parthmodaya.pdf,Other,,https://t.me/jainegranth/3948,"1-parthmodaya.pdf,Other,https://t.me/jainegranth/3948"
2 Final Book Karma Rahasya 21.10.2023_compressed_compressed.pdf,Other,,https://t.me/jainegranth/56919,"2 Final Book Karma Rahasya 21.10.2023_compressed_compressed.pdf,Other,https://t.me/jainegranth/56919"
2 Jain_Dharm_Ki_Khahaaniya_Part-2_H.pdf,Other,,https://t.me/jainegranth/13235,"2 Jain_Dharm_Ki_Khahaaniya_Part-2_H.pdf,Other,https://t.me/jainegranth/13235"
2 panch sangrah veragya mani mala 19 page.pdf,Other,,https://t.me/jainegranth/54854,"2 panch sangrah veragya mani mala 19 page.pdf,Other,https://t.me/jainegranth/54854"
2 shri malarohan ji.pdf,Other,,https://t.me/jainegranth/52216,"2 shri malarohan ji.pdf,Other,https://t.me/jainegranth/52216"
2. Shravakachar - Jain Sanvidhan ke Pariprekshya me.pdf,Vidhan,,https://t.me/jainegranth/55881,"2. Shravakachar - Jain Sanvidhan ke Pariprekshya me.pdf,Vidhan,https://t.me/jainegranth/55881"
2.jpg,Other,,https://t.me/jainegranth/49997,"2.jpg,Other,https://t.me/jainegranth/49997"
2_1_सम्यक्_ज्ञान_का_उदय_पत्रिका_.pdf,Other,,https://t.me/jainegranth/58765,"2_1_सम्यक्_ज्ञान_का_उदय_पत्रिका_.pdf,Other,https://t.me/jainegranth/58765"
2_Asht-MoolGun.pdf,Other,,https://t.me/jainegranth/10285,"2_Asht-MoolGun.pdf,Other,https://t.me/jainegranth/10285"
2_Chatari-Mangal.pdf,Other,,https://t.me/jainegranth/10289,"2_Chatari-Mangal.pdf,Other,https://t.me/jainegranth/10289"
2_Kashaye.pdf,Other,,https://t.me/jainegranth/10293,"2_Kashaye.pdf,Other,https://t.me/jainegranth/10293"
2_Panch_Samvay_after_page_112.pdf,Other,,https://t.me/jainegranth/50603,"2_Panch_Samvay_after_page_112.pdf,Other,https://t.me/jainegranth/50603"
2_Saat Tatva.pdf,Other,,https://t.me/jainegranth/26317,"2_Saat Tatva.pdf,Other,https://t.me/jainegranth/26317"
2_Saat-Taatv-Sambandhi-Bhool.pdf,Other,,https://t.me/jainegranth/26318,"2_Saat-Taatv-Sambandhi-Bhool.pdf,Other,https://t.me/jainegranth/26318"
2_Saat-Tatva.pdf,Other,,https://t.me/jainegranth/10303,"2_Saat-Tatva.pdf,Other,https://t.me/jainegranth/10303"
2_Sasaadan.pdf,Other,,https://t.me/jainegranth/10307,"2_Sasaadan.pdf,Other,https://t.me/jainegranth/10307"
20 moolachar pradeep.pdf,Other,,https://t.me/jainegranth/54241,"20 moolachar pradeep.pdf,Other,https://t.me/jainegranth/54241"
20 PRARUPANA_FULL .pdf,Other,,https://t.me/jainegranth/38389,"20 PRARUPANA_FULL .pdf,Other,https://t.me/jainegranth/38389"
20 PRARUPANA_FULL FINAL PDF.pdf,Other,,https://t.me/jainegranth/52301,"20 PRARUPANA_FULL FINAL PDF.pdf,Other,https://t.me/jainegranth/52301"
200 Sukhi Hone Ka Upay-7.pdf,Other,,https://t.me/jainegranth/7916,"200 Sukhi Hone Ka Upay-7.pdf,Other,https://t.me/jainegranth/7916"
2000_Varsha_Purani_Kahaniyan.pdf,Katha Kahani,,https://t.me/jainegranth/3455,"2000_Varsha_Purani_Kahaniyan.pdf,Katha Kahani,https://t.me/jainegranth/3455"
201. sukhi hone ka upay -8.pdf,Other,,https://t.me/jainegranth/7917,"201. sukhi hone ka upay -8.pdf,Other,https://t.me/jainegranth/7917"
2015.254461.Balbodh-Jain dharm part 4.pdf,Balbodha,,https://t.me/jainegranth/54750,"2015.254461.Balbodh-Jain dharm part 4.pdf,Balbodha,https://t.me/jainegranth/54750"
2015.263657.Naaykumarchariu.pdf,Other,,https://t.me/jainegranth/50590,"2015.263657.Naaykumarchariu.pdf,Other,https://t.me/jainegranth/50590"
2015.304179.Subhashit-Ratnasandoha.pdf,Other,,https://t.me/jainegranth/53726,"2015.304179.Subhashit-Ratnasandoha.pdf,Other,https://t.me/jainegranth/53726"
2015.306539.Stavan-Sangrah.pdf,Other,,https://t.me/jainegranth/4836,"2015.306539.Stavan-Sangrah.pdf,Other,https://t.me/jainegranth/4836"
2015.306811.Varni-Vani.pdf,Other,,https://t.me/jainegranth/49267,"2015.306811.Varni-Vani.pdf,Other,https://t.me/jainegranth/49267"
2015.306834.Varni-Vani.pdf,Other,,https://t.me/jainegranth/49268,"2015.306834.Varni-Vani.pdf,Other,https://t.me/jainegranth/49268"
2015.307061.Mokshsaster-Aatarth.pdf,Other,,https://t.me/jainegranth/8842,"2015.307061.Mokshsaster-Aatarth.pdf,Other,https://t.me/jainegranth/8842"
2015.307205.Bhagwat-Dharma.pdf,Other,,https://t.me/jainegranth/53398,"2015.307205.Bhagwat-Dharma.pdf,Other,https://t.me/jainegranth/53398"
